home_passing_ypg,home_rushing_ypg,home_total_ypg,home_points_pg,home_passing_tds_pg,home_turnovers_pg,home_injury_pct,home_def_yards_allowed,home_def_points_allowed,home_recent_points,home_points_trend,away_passing_ypg,away_rushing_ypg,away_total_ypg,away_points_pg,away_passing_tds_pg,away_turnovers_pg,away_injury_pct,away_def_yards_allowed,away_def_points_allowed,away_recent_points,away_points_trend,passing_advantage,rushing_advantage,scoring_advantage,momentum_advantage,turnover_advantage,injury_advantage,defensive_advantage,offensive_vs_defense,home_field_advantage,is_playoff,is_neutral,week,season,rest_days,is_division_game,vegas_spread,home_win,home_score,away_score,game_id
226.0,96.0,322.0,53.24,1.3333333333333333,1.0,25.5,368.6666666666667,26.666666666666668,53.24,0.0,228.33333,132.0,360.33334,64.5,1.6666666666666667,0.6666666865348816,25.5,321.3333333333333,16.0,64.5,0.0,-2.3333282,-36.0,-11.259998,0.0,-0.3333333134651184,0.0,-10.666666666666668,37.2400016784668,2.5,1,0,4,2015,7,0,0,0,23.0,37.0,2015_4_TB_CAR
238.33333,143.66667,382.0,61.733337,1.0,1.3333333730697632,25.5,331.5,24.5,61.733337,0.0,226.0,64.333336,290.33334,52.073334,1.0,1.3333333730697632,25.5,370.0,21.0,52.073334,0.0,12.333328,79.333336,9.660004,0.0,0.0,0.0,-3.5,40.73333740234375,2.5,1,0,4,2015,7,0,0,1,23.0,20.0,2015_4_WAS_PHI
251.66667,57.0,308.66666,56.933334,1.6666666666666667,1.0,25.5,279.3333333333333,16.333333333333332,56.933334,0.0,168.33333,144.33333,312.66666,49.333332,0.3333333333333333,0.6666666865348816,25.5,359.5,18.0,49.333332,0.0,83.33334,-87.33333,7.6000023,0.0,-0.3333333134651184,0.0,1.6666666666666679,38.93333435058594,2.5,1,0,4,2015,7,0,0,1,23.0,20.0,2015_4_DEN_MIN
189.0,148.0,337.0,51.926666,0.6666666666666666,1.3333333730697632,25.5,401.6666666666667,31.0,51.926666,0.0,257.0,127.666664,384.66666,84.746666,3.3333333333333335,0.0,25.5,368.0,22.666666666666668,84.746666,0.0,-68.0,20.333336,-32.82,0.0,-1.3333333730697632,0.0,-8.333333333333332,29.259999593098957,2.5,1,0,4,2015,7,0,0,0,3.0,17.0,2015_4_SF_GB
306.66666,76.0,382.66666,63.2,0.6666666666666666,1.0,25.5,402.3333333333333,28.0,63.2,0.0,285.33334,105.333336,390.66666,69.81333,1.3333333333333333,1.0,25.5,320.6666666666667,25.0,69.81333,0.0,21.333313,-29.333336,-6.613331,0.0,0.0,0.0,-3.0,38.20000076293945,2.5,1,0,4,2015,7,0,0,1,26.0,20.0,2015_4_NO_DAL
230.66667,134.0,364.66666,61.693333,1.3333333333333333,0.6666666865348816,25.5,268.5,13.5,61.693333,0.0,271.33334,45.0,316.33334,57.820004,1.6666666666666667,1.6666666269302368,25.5,358.5,25.0,57.820004,0.0,-40.66667,89.0,3.8733292,0.0,0.9999999403953552,0.0,11.5,36.69333267211914,2.5,1,0,4,2015,7,0,0,1,13.0,10.0,2015_4_SEA_DET
297.0,99.75,396.75,68.055,1.5,1.0,25.5,354.0,27.0,65.22,-11.339996337890625,258.75,87.5,346.25,58.475,1.5,1.75,25.5,395.5,23.25,57.826664,-2.593334197998047,38.25,12.25,9.580002,-0.03015325997551723,0.75,0.0,-3.75,44.80500030517578,2.5,1,0,5,2015,7,0,0,0,20.0,27.0,2015_5_HOU_IND
300.5,113.5,414.0,81.92,1.5,0.5,25.5,395.75,23.25,86.486664,18.26666259765625,251.25,139.5,390.75,63.125004,1.0,1.0,25.5,340.0,23.0,67.653336,18.11333465576172,49.25,-26.0,18.794994,-0.015544103324964177,0.5,0.0,-0.25,58.91999816894531,2.5,1,0,5,2015,7,0,0,1,25.0,19.0,2015_5_ATL_WAS
262.25,102.25,364.5,58.94,1.25,1.25,25.5,334.6666666666667,22.333333333333332,72.026665,52.34666442871094,275.0,89.75,364.75,65.975,1.75,0.5,25.5,378.0,22.5,73.05334,28.313339233398438,-12.75,12.5,-7.035,0.11264315351252989,-0.75,0.0,0.16666666666666785,36.439998626708984,2.5,1,0,5,2015,7,0,0,0,30.0,33.0,2015_5_BAL_CLE
296.75,128.0,424.75,85.845,2.25,0.25,25.5,448.5,22.5,87.00666,4.646659851074219,244.75,128.0,372.75,60.565002,1.25,0.5,25.5,264.3333333333333,12.333333333333334,59.573334,-3.9666671752929688,52.0,0.0,25.279999,0.02948390542594674,0.25,0.0,-10.166666666666666,73.5116678873698,2.5,1,0,5,2015,7,0,0,1,27.0,24.0,2015_5_CIN_SEA
277.5,108.0,385.5,65.15,1.0,0.75,25.5,412.5,31.25,62.29333,-11.42667007446289,202.5,123.5,326.0,51.2,1.0,1.0,25.5,338.6666666666667,35.0,46.8,-17.60000228881836,75.0,-15.5,13.950001,0.04110647932552182,0.25,0.0,3.75,30.150001525878906,2.5,1,0,5,2015,7,0,0,0,17.0,18.0,2015_5_KC_CHI
237.0,70.0,307.0,57.18,1.5,1.0,25.5,381.75,21.5,52.460003,-18.879993438720703,319.75,82.75,402.5,69.04,1.0,0.75,25.5,392.0,26.0,71.02,7.919994354248047,-82.75,-12.75,-11.860001,-0.1093969891057261,-0.25,0.0,4.5,31.18000030517578,2.5,1,0,5,2015,7,0,0,1,39.0,17.0,2015_5_PHI_NO
241.25,107.25,348.5,58.0,1.5,1.75,25.5,340.75,29.25,59.13333,4.533332824707031,249.0,104.5,353.5,58.31,1.5,0.75,25.5,376.5,26.75,64.67333,25.453330993652344,-7.75,2.75,-0.31000137,-0.08808033389524075,-1.0,0.0,-2.5,31.25,2.5,1,0,5,2015,7,0,0,1,38.0,31.0,2015_5_TB_JAX
277.66666,126.0,403.66666,80.14001,2.6666666666666665,0.6666666865348816,25.5,327.6666666666667,25.666666666666668,80.14001,0.0,247.0,128.25,375.25,72.405,2.0,1.0,25.5,383.0,23.0,75.20667,11.206672668457031,30.666656,-2.25,7.7350082,-0.03816734467340308,0.3333333134651184,0.0,-2.666666666666668,57.14000701904297,2.5,1,0,5,2015,7,0,0,0,13.0,14.0,2015_5_TEN_BUF
254.25,47.0,301.25,51.795002,1.25,1.25,25.5,371.3333333333333,21.0,47.946667,-15.393333435058594,288.75,121.75,410.5,82.600006,2.5,0.75,25.5,309.6666666666667,16.333333333333332,80.473335,-8.506668090820312,-34.5,-74.75,-30.805004,-0.047453393009199096,-0.5,0.0,-4.666666666666668,35.46166865030925,2.5,1,0,5,2015,7,0,0,0,17.0,42.0,2015_5_DET_ARI
275.5,107.75,383.25,67.845,1.25,0.75,25.5,356.0,25.25,63.180004,-18.659992218017578,370.66666,87.0,457.66666,99.26,3.0,0.0,25.5,395.3333333333333,23.333333333333332,99.26,0.0,-95.16666,20.75,-31.415,-0.06776086888102512,-0.75,0.0,-1.9166666666666679,44.511667887369796,2.5,1,0,5,2015,7,0,0,0,6.0,30.0,2015_5_DAL_NE
243.0,93.0,336.0,63.32,1.75,0.25,25.5,397.0,20.5,70.30667,27.946670532226562,181.75,130.25,312.0,45.97,0.5,1.25,25.5,397.75,27.5,41.926666,-16.17333221435547,61.25,-37.25,17.349998,0.194706971776548,1.0,0.0,7.0,35.81999969482422,2.5,1,0,5,2015,7,0,0,1,30.0,27.0,2015_5_NYG_SF
322.8,85.4,408.2,68.932,1.2,0.800000011920929,25.5,417.4,28.6,73.15333,10.553329467773438,291.2,126.0,417.2,76.168,1.2,0.800000011920929,25.5,370.6,22.4,78.066666,4.746665954589844,31.599976,-40.6,-7.236,0.03575901253877635,0.0,0.0,-6.200000000000003,46.53199920654297,2.5,1,0,6,2015,7,0,0,1,31.0,21.0,2015_6_NO_ATL
220.2,128.0,348.2,66.827995,1.8,0.800000011920929,25.5,363.2,21.0,61.420002,-13.520000457763672,303.6,124.2,427.8,84.524,2.2,0.4000000059604645,25.5,436.6666666666667,23.0,88.93333,11.023323059082031,-83.40001,3.800003,-17.696007,-0.13128756671725964,-0.4000000059604645,0.0,2.0,43.82799530029297,2.5,1,0,6,2015,7,0,0,0,21.0,34.0,2015_6_BUF_CIN
311.4,88.4,399.8,73.236,1.8,0.4000000059604645,25.5,382.3333333333333,25.0,84.58666,28.376663208007812,246.8,71.6,318.4,52.912,1.2,1.399999976158142,25.5,305.0,17.25,55.073334,5.403331756591797,64.59999,16.800003,20.324001,0.11280964631731619,0.9999999701976776,0.0,-7.75,55.986000061035156,2.5,1,0,6,2015,7,0,0,0,23.0,26.0,2015_6_CLE_DEN
279.2,48.8,328.0,54.768005,1.4,1.7999999523162842,25.5,368.0,26.25,50.88667,-9.70333480834961,212.4,116.2,328.6,53.356,1.2,0.800000011920929,25.5,328.5,30.5,48.579998,-11.94000244140625,66.80002,-67.399994,1.4120064,0.018267301959953436,-0.9999999403953552,0.0,4.25,24.26800537109375,2.5,1,0,6,2015,7,0,0,1,37.0,34.0,2015_6_DET_CHI
259.8,94.6,354.4,63.432,2.0,0.800000011920929,25.5,379.6,29.0,69.14,14.269996643066406,310.0,96.2,406.2,69.42,1.6,1.2000000476837158,25.5,347.8,27.0,72.09333,6.683326721191406,-50.200012,-1.5999985,-5.987999,0.05062683958024963,0.40000003576278687,0.0,-2.0,36.43199920654297,2.5,1,0,6,2015,7,0,0,0,20.0,31.0,2015_6_JAX_HOU
193.5,136.5,330.0,52.739998,0.5,0.5,25.5,358.6666666666667,19.666666666666668,57.839996,20.39999771118164,258.2,109.8,368.0,61.528004,1.0,0.6000000238418579,25.5,397.8,28.6,62.82667,3.2466697692871094,-64.70001,26.699997,-8.788006,0.0741319717652639,0.10000002384185791,0.0,8.933333333333334,24.13999786376953,2.5,1,0,6,2015,7,0,0,1,16.0,10.0,2015_6_MIN_KC
231.0,127.25,358.25,65.065,1.75,1.5,25.5,294.0,13.75,63.266666,-7.193332672119141,244.8,121.8,366.6,60.052002,1.0,1.2000000476837158,25.5,362.5,23.5,61.366665,3.286663055419922,-13.800003,5.449997,5.0130005,-0.04875420056900303,-0.2999999523162842,0.0,9.75,41.56500244140625,2.5,1,0,6,2015,7,0,0,1,34.0,20.0,2015_6_NYJ_WAS
255.4,120.4,375.8,69.396,1.2,0.6000000238418579,25.5,397.0,23.0,50.126667,-48.173336029052734,265.2,134.8,400.0,84.20801,2.6,0.6000000238418579,25.5,341.0,16.5,81.55334,-6.636665344238281,-9.800018,-14.400002,-14.812004,-0.24257252851296457,0.0,0.0,-6.5,52.89600372314453,2.5,1,0,6,2015,7,0,0,1,25.0,13.0,2015_6_PIT_ARI
255.0,118.75,373.75,70.075005,2.0,0.75,25.5,305.75,22.75,64.880005,-20.779998779296875,270.0,69.25,339.25,61.725,1.75,1.25,25.5,401.5,25.25,64.619995,11.579994201660156,-15.0,49.5,8.350006,-0.11924558918902749,0.5,0.0,2.5,44.82500457763672,2.5,1,0,6,2015,7,0,0,0,10.0,38.0,2015_6_TEN_MIA
238.4,142.4,380.8,61.216003,1.2,0.6000000238418579,25.5,308.25,16.0,61.933334,1.7933349609375,202.25,132.25,334.5,60.54,1.75,0.5,25.5,348.0,17.75,66.386665,23.38666534423828,36.149994,10.149994,0.6760025,-0.08347623522430227,-0.10000002384185791,0.0,1.75,43.46600341796875,2.5,1,0,6,2015,7,0,0,0,23.0,27.0,2015_6_SEA_CAR
197.8,129.0,326.8,51.792004,0.8,1.0,25.5,423.2,28.0,40.286667,-28.763336181640625,251.8,118.0,369.8,62.252003,1.2,1.0,25.5,386.0,25.0,68.30666,15.136661529541016,-54.0,11.0,-10.459999,-0.31365994260126423,0.0,0.0,-3.0,26.792003631591797,2.5,1,0,6,2015,7,0,0,1,25.0,20.0,2015_6_SF_BAL
249.6,92.0,341.6,60.144,1.6,1.399999976158142,25.5,405.2,22.6,65.333336,12.973335266113281,346.75,92.5,439.25,93.295,2.75,0.0,25.5,368.75,19.0,94.95333,6.633331298828125,-97.149994,-0.5,-33.150997,0.06728406473214163,-1.399999976158142,0.0,-3.6000000000000014,41.14400100708008,2.5,1,0,6,2015,7,0,0,0,27.0,34.0,2015_6_IND_NE
256.2,93.2,349.4,64.388,1.6,1.2000000476837158,25.5,391.6,20.6,71.513336,17.813339233398438,282.6,91.2,373.8,70.284,2.0,0.4000000059604645,25.5,394.8,21.8,80.159996,24.68999481201172,-26.399994,2.0,-5.895996,-0.02957433207963074,-0.8000000417232513,0.0,1.1999999999999993,42.58800048828125,2.5,1,0,6,2015,7,0,0,1,27.0,7.0,2015_6_PHI_NYG
221.5,118.333336,339.83334,55.510006,1.0,0.8333333134651184,25.5,422.6666666666667,26.666666666666668,59.093334,7.166667938232422,238.83333,137.83333,376.66666,61.253338,1.1666666666666667,0.5,25.5,327.4,18.2,60.813335,-0.8799972534179688,-17.333328,-19.499992,-5.743332,0.07047844243590454,-0.3333333134651184,0.0,-8.466666666666669,37.31000595092773,2.5,1,0,7,2015,7,0,0,0,3.0,20.0,2015_7_SF_SEA
271.66666,92.666664,364.33334,65.96667,2.1666666666666665,1.1666666269302368,25.5,381.0,29.333333333333332,76.159996,20.386661529541016,227.33333,125.333336,352.66666,67.026665,1.6666666666666667,0.8333333134651184,25.5,361.8333333333333,23.166666666666668,54.13333,-25.78667449951172,44.33333,-32.66667,-1.0599976,0.3417484875089457,-0.3333333134651184,0.0,-6.166666666666664,42.8000005086263,2.5,1,0,7,2015,7,0,0,1,34.0,31.0,2015_7_JAX_BUF
300.16666,66.5,366.66666,64.006676,1.8333333333333333,1.6666666269302368,25.5,383.2,27.8,70.19334,12.373332977294922,204.6,126.0,330.6,52.044,0.6,0.800000011920929,25.5,353.75,17.25,53.819996,4.439998626708984,95.56665,-59.5,11.962677,0.061688036977356905,-0.8666666150093079,0.0,-10.55,46.756675720214844,2.5,1,0,7,2015,7,0,0,0,19.0,28.0,2015_7_DET_MIN
260.0,96.666664,356.66666,64.4,1.8333333333333333,1.1666666269302368,25.5,409.0,24.5,67.99334,7.186672210693359,321.0,84.666664,405.66666,70.74,1.1666666666666667,0.6666666865348816,25.5,422.0,27.333333333333332,78.28,15.079998016357422,-61.0,12.0,-6.3399963,-0.05015776720534537,-0.4999999403953552,0.0,2.833333333333332,37.06666819254558,2.5,1,0,7,2015,7,0,0,0,21.0,27.0,2015_7_IND_NO
262.16666,101.0,363.16666,60.13667,1.0,0.5,25.5,387.0,26.5,54.52,-11.233333587646484,241.83333,123.833336,365.66666,67.57333,1.3333333333333333,0.5,25.5,416.75,20.5,55.48,-24.186664581298828,20.333328,-22.833336,-7.4366646,0.08448552209316,0.0,0.0,-6.0,39.63666915893555,2.5,1,0,7,2015,7,0,0,1,23.0,13.0,2015_7_KC_PIT
269.2,91.4,360.6,66.028,1.8,1.399999976158142,25.5,390.2,22.2,67.54666,3.796661376953125,307.16666,96.0,403.16666,71.27,1.8333333333333333,1.0,25.5,358.8333333333333,25.833333333333332,77.42667,12.313331604003906,-37.966644,-4.5999985,-5.241997,-0.06253272136383448,-0.3999999761581421,0.0,3.633333333333333,40.19466654459636,2.5,1,0,7,2015,7,0,0,1,44.0,26.0,2015_7_MIA_HOU
339.8,97.2,437.0,92.492,2.8,0.20000000298023224,25.5,381.4,20.6,90.43333,-5.146675109863281,235.4,146.0,381.4,68.756,1.8,1.399999976158142,25.5,281.2,15.0,70.35333,3.9933319091796875,104.399994,-48.800003,23.736,-0.04491864942657697,1.1999999731779099,0.0,-5.600000000000001,77.49199676513672,2.5,1,0,7,2015,7,0,0,1,30.0,23.0,2015_7_NE_NYJ
260.4,107.6,368.0,65.616005,1.8,1.0,25.5,333.8,25.8,58.61333,-17.506671905517578,291.83334,130.0,421.83334,76.52333,1.3333333333333333,0.6666666865348816,25.5,374.3333333333333,23.833333333333332,71.6,-9.846664428710938,-31.43335,-22.400002,-10.907326,-0.04161224610565202,-0.3333333134651184,0.0,-1.9666666666666686,41.78267161051433,2.5,1,0,7,2015,7,0,0,0,7.0,10.0,2015_7_TEN_ATL
